row,gold_set,provider,merchant_raw,description_raw,amount,direction,gold_leaf,gold_general,review_notes,agree,native_category_raw,plaid_leaf,plaid_general,pipeline_leaf,pipeline_general,pipeline_tier,gold_matches_plaid,gold_matches_pipeline,gold_matches_plaid_general,gold_matches_pipeline_general,llm_consensus_leaf,llm_consensus_general,llm_consensus_how,gold_matches_llm_consensus,gemini_leaf,sonnet_leaf,opus_leaf,haiku_draft_leaf,sonnet_draft_leaf
430,v4_unmatched_plaid,plaid,Synchronicity Care LTD,Contactless Payment SYNCHRONICITY CARE LTD GOOGLE 2978 2025-06-01,0.93,debit,confectionary,groceries_household_essentials,"Synchronicity Care Ltd is CDDFT's facilities subsidiary and runs hospital Grab & Go kiosks. £0.93 Google Pay tap is a kiosk/vending snack, not a care fee. Entertainment native is wrong.",no,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,adult_care,health_medical,opus_tiebreak,no,adult_care,unclassified_other,adult_care,health_other,unclassified_other
431,v4_unmatched_plaid,plaid,Utilita Energy,UTILITA ENERGY LIM,10.0,debit,energy,utilities_household_bills,Utilita Energy Limited.,yes,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY,energy,utilities_household_bills,energy,utilities_household_bills,T6_native_fallback,yes,yes,yes,yes,energy,utilities_household_bills,gemini_sonnet_agree,yes,energy,energy,energy,energy,energy
432,v4_unmatched_plaid,plaid,Cd Caister,1820 18JUL25 CD   CAISTER - RETAIL  GREAT YARMOUT GB,3.94,debit,unclassified_card_spend,unclassified,CAISTER - RETAIL Great Yarmouth £3.94. Several Co-op/Premier/Nisa shops in Caister; sporting-goods native is unsupported. Card spend with unidentified fascia.,no,GENERAL_MERCHANDISE_SPORTING_GOODS,sportswear,clothing_personal_care,sportswear,clothing_personal_care,T6_native_fallback,no,no,no,no,convenience_store,groceries_household_essentials,opus_tiebreak,no,unclassified_card_spend,convenience_store,convenience_store,convenience_store,retail_other
433,v4_unmatched_plaid,plaid,Yasir Hussain,YASIR HUSSAIN 100000001618543182,600.0,debit,transfer_p2p,transfers,Named person Yasir Hussain £600.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
434,v4_unmatched_plaid,plaid,East Lindsey Dist Ips,East Lindsey Dist -Ips,3.0,debit,car_parking,transport_motoring,"East Lindsey Dist -Ips £3 with transport native. East Lindsey DC runs pay-and-display / MiPermit cashless parking; £3 is a typical short-stay tariff, not council tax.",no,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,car_parking,transport_motoring,T4_dictionary,no,yes,yes,yes,government_services,council_tax_government,opus_tiebreak,no,car_parking,council_tax,government_services,unclassified_other,council_tax
435,v4_unmatched_plaid,plaid,Amazon,AMZNMktplace*R74DD,19.99,debit,marketplace_amazon,general_retail_marketplaces,Amazon Marketplace debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
436,v4_unmatched_plaid,plaid,Spotify *,PAYPAL *SPOTIFY*P3,19.99,debit,streaming,digital_subscriptions_services,PayPal *Spotify — label the underlying streaming merchant.,yes,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,streaming,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,streaming,digital_subscriptions_services,gemini_sonnet_agree,yes,streaming,streaming,streaming,streaming,streaming
437,v4_unmatched_plaid,plaid,Apple Store,"INGLE STORE (VIA APPLE PAY), ON 27-08-2025",4.34,debit,unclassified_card_spend,unclassified,"Merchant_raw says Apple Store but narrative is INGLE STORE (VIA APPLE PAY). Apple Pay is the wallet, not Apple retail. Ingle Store fascia could not be uniquely identified. Override established computing_devices.",established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,computing_devices,general_retail_marketplaces,T4_dictionary,no,no,no,no,unclassified_card_spend,unclassified,opus_tiebreak,yes,unclassified_card_spend,computing_devices,unclassified_card_spend,,
438,v4_unmatched_plaid,plaid,Lilly Quinsey,LILLY QUINSEY 400000001583170415,10.0,debit,transfer_p2p,transfers,Named person Lilly Quinsey; apparel native is wrong.,yes,GENERAL_MERCHANDISE_APPAREL_AND_ACCESSORIES,clothing_general,clothing_personal_care,clothing_general,clothing_personal_care,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
439,v4_unmatched_plaid,plaid,Phillippa,Phillippa Purcell,3.0,debit,transfer_p2p,transfers,Named person Phillippa Purcell.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
440,v4_unmatched_plaid,plaid,Mrs N T Legge,mrs n t legge                            a,40.0,debit,transfer_p2p,transfers,Named person Mrs N T Legge.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T5_R01,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
441,v4_unmatched_plaid,plaid,Suel Ahmed Suel.a,SUEL AHMED  SUEL.A FT,100.0,debit,transfer_p2p,transfers,Named person Suel Ahmed.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
442,v4_unmatched_plaid,plaid,Bullring Car Park,"2442 21AUG25 CD   BULLRING CAR PARK,BIR               BIRMINGHAM GB",4.0,debit,car_parking,transport_motoring,Bullring Car Park Birmingham is parking.,yes,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,car_parking,transport_motoring,T4_dictionary,no,yes,yes,yes,car_parking,transport_motoring,gemini_sonnet_agree,yes,car_parking,car_parking,car_parking,car_parking,car_parking
443,v4_unmatched_plaid,plaid,Cd T,4480 19JUN25 CD   T J MORRIS LTD    DERBY GB,9.87,debit,discount_store,groceries_household_essentials,"T J Morris Ltd Derby is Home Bargains (discount variety), not groceries.",yes,GENERAL_SERVICES_OTHER_SERVICES,business_services,business_self_employment,discount_store,groceries_household_essentials,T4_dictionary,no,yes,no,yes,discount_store,groceries_household_essentials,gemini_sonnet_agree,yes,discount_store,discount_store,discount_store,discount_store,discount_store
444,v4_unmatched_plaid,plaid,Wise,Wise Payments Fee for 45.21 GBP  Depasify,0.16,debit,money_transfer_fee,fees_charges,"Wise Payments Fee for a GBP transfer — explicit fee, not the transfer principal.",established,GENERAL_SERVICES_ACCOUNTING_AND_FINANCIAL_SERVICES,financial_services_other,credit_loan_repayments,financial_services_other,credit_loan_repayments,T6_native_fallback,no,no,no,no,money_transfer_fee,fees_charges,gemini_sonnet_agree,yes,money_transfer_fee,money_transfer_fee,money_transfer_fee,,
445,v4_unmatched_plaid,plaid,Zinnia,Zinnia,6.0,debit,unclassified_other,unclassified,Zinnia £6 with lodging native. Zinnia Hotels exists but £6 is not a room night and the descriptor does not identify a hotel stay. Do not force accommodation.,yes,TRAVEL_AND_TRANSPORTATION_LODGING,accommodation,travel_holidays,accommodation,travel_holidays,T6_native_fallback,no,no,no,no,unclassified_other,unclassified,opus_tiebreak,yes,restaurant_cafe,unclassified_other,unclassified_other,unclassified_other,unclassified_other
446,v4_unmatched_plaid,plaid,Burnley Borough Council,Burnley Borough Co Burnley Borough Council,159.0,debit,council_tax,council_tax_government,Burnley Borough Council £159 debit is a typical monthly council-tax instalment. Debit-only CT rule satisfied.,yes,GOVERNMENTS_AND_NON_PROFIT_GOVERNMENTS_AND_NON_PROFIT,council_tax,council_tax_government,council_tax,council_tax_government,T6_native_fallback,yes,yes,yes,yes,council_tax,council_tax_government,gemini_sonnet_agree,yes,council_tax,council_tax,council_tax,council_tax,council_tax
447,v4_unmatched_plaid,plaid,Oodle Car Finance,OODLE CAR FINANCE 250415124543412-01,313.58,debit,car_finance_repayment,credit_loan_repayments,"Oodle Car Finance debit £313.58 is a motor-finance instalment. Established returned_payment is catastrophically wrong (debit, no UNP/REVERSAL/Returned DD).",established,LOAN_PAYMENTS_MORTGAGE_AND_AUTO,mortgage,housing,mortgage,housing,T6_native_fallback,no,no,no,no,car_finance_repayment,credit_loan_repayments,gemini_sonnet_agree,yes,car_finance_repayment,car_finance_repayment,car_finance_repayment,,
448,v4_unmatched_plaid,plaid,Manorfarmfruits,WWW.MANORFARMFRUIT,21.15,debit,groceries_specialist,groceries_household_essentials,www.manorfarmfruit is a fruit-farm / specialist produce seller.,yes,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries_specialist,groceries_household_essentials,T4_dictionary,no,yes,yes,yes,groceries_specialist,groceries_household_essentials,gemini_sonnet_agree,yes,groceries_specialist,groceries_specialist,groceries_specialist,groceries_specialist,groceries_specialist
449,v4_unmatched_plaid,plaid,YouTube,GOOGLE *YouTube   g.co/helppay#,3.99,debit,streaming,digital_subscriptions_services,GOOGLE *YouTube g.co/helppay# is YouTube Premium / channel membership streaming.,established,ENTERTAINMENT_MUSIC_VIDEO_GAMES_TV_AND_MOVIES,entertainment_other,entertainment_leisure,entertainment_other,entertainment_leisure,T6_native_fallback,no,no,no,no,streaming,digital_subscriptions_services,gemini_sonnet_agree,yes,streaming,streaming,streaming,,
450,v4_unmatched_plaid,plaid,Apple,4127 25SEP25      APPLE.COM/BILL    08001076285 IE,9.99,debit,software,digital_subscriptions_services,APPLE.COM/BILL Ireland £9.99 App Store.,established,GENERAL_MERCHANDISE_COMPUTERS_AND_ELECTRONICS,computing_devices,general_retail_marketplaces,software,digital_subscriptions_services,T4_dictionary,no,yes,no,yes,software,digital_subscriptions_services,gemini_sonnet_agree,yes,software,software,software,,
451,v4_unmatched_plaid,plaid,Ishaq Mohammed,United Kingdom Account - From I Mohammed ishaq mohammed - SortCodeAccountNumber: 04007590999754,115.0,debit,transfer_p2p,transfers,Named-person Faster Payment; no purpose keyword.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
452,v4_unmatched_plaid,plaid,Voi,Voi Uk,2.34,debit,transport_other,transport_motoring,Voi is UK e-scooter/e-bike hire. No micromobility leaf; transport_other is closer than taxi_rideshare or bicycle.,no,TRAVEL_AND_TRANSPORTATION_OTHER_TRAVEL_AND_TRANSPORTATION,transport_other,transport_motoring,transport_other,transport_motoring,T6_native_fallback,yes,yes,yes,yes,taxi_rideshare,transport_motoring,opus_tiebreak,no,bicycle,taxi_rideshare,taxi_rideshare,taxi_rideshare,bicycle
453,v4_unmatched_plaid,plaid,Amazon,Amazon,26.17,debit,marketplace_amazon,general_retail_marketplaces,Amazon marketplace debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
454,v4_unmatched_plaid,plaid,Win Bet Online LTD,WIN BET ONLINE LTD BULGARIA AMOUNT IN BGN 50.00 ON 01 JUL VISA 2.267867 FINAL GBP AMOUNT INCLUDES NON-STERLING TRANS FEE £0.66 ,22.71,debit,gambling_betting,gambling,Win Bet Online Ltd Bulgaria sports-betting debit with FX.,yes,ENTERTAINMENT_CASINOS_AND_GAMBLING,gambling_unspecified,gambling,gambling_betting,gambling,T5_R07,no,yes,yes,yes,gambling_betting,gambling,gemini_sonnet_agree,yes,gambling_betting,gambling_betting,gambling_betting,gambling_betting,gambling_betting
455,v4_unmatched_plaid,plaid,Alfie Work,Alfie             Work,10.0,debit,transfer_p2p,transfers,"Payment to named person Alfie; Work is a memo, not wages.",no,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,unclassified_other,transfer_p2p
456,v4_unmatched_plaid,plaid,A C,To A/C 18813183   IRVINE NMM        Via Mobile Xfer,1558.55,debit,transfer_bank_unspecified,transfers,Transfer to an account number (Irvine NMM); purpose not identified.,established,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_bank_unspecified,transfers,opus_tiebreak,yes,transfer_p2p,transfer_bank_unspecified,transfer_bank_unspecified,,
457,v4_unmatched_plaid,plaid,H.m.chilufya,H.M.CHILUFYA 600000001635386307,500.0,debit,transfer_p2p,transfers,Named-person Faster Payment.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
458,v4_unmatched_plaid,plaid,Warrens Bakery,Contactless Payment WARRENS BAKERY TRAGO D,4.9,debit,restaurant_cafe,eating_drinking_out,Warrens Bakery is a bakery-cafe till purchase.,established,DINING_OTHER_DINING,restaurant_cafe,eating_drinking_out,restaurant_cafe,eating_drinking_out,T6_native_fallback,yes,yes,yes,yes,restaurant_cafe,eating_drinking_out,gemini_sonnet_agree,yes,restaurant_cafe,restaurant_cafe,restaurant_cafe,,
459,v4_unmatched_plaid,plaid,Therapist Therapy Session,THERAPIST         THERAPY SESSION   VIA MOBILE - PYMT FP 17/06/25 10    16154509046555000N,50.0,debit,mental_health_services,health_medical,Narrative is a therapy-session payment.,yes,MEDICAL_OTHER_MEDICAL,health_other,health_medical,health_other,health_medical,T6_native_fallback,no,no,yes,yes,mental_health_services,health_medical,gemini_sonnet_agree,yes,mental_health_services,mental_health_services,mental_health_services,mental_health_services,mental_health_services
460,v4_unmatched_plaid,plaid,Lewis Mccaw,LEWIS MCCAW 200000001605042087,100.0,debit,transfer_p2p,transfers,Named-person Faster Payment.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
461,v4_unmatched_plaid,plaid,Stephen Nolan,STEPHEN NOLAN 500000001598364867,40.0,debit,transfer_p2p,transfers,Named-person Faster Payment.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,unclassified_transfer,unclassified,T6_native_fallback,no,no,no,no,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
462,v4_unmatched_plaid,plaid,David Ritson Xx,DAVID RITSON      XX                VIA MOBILE - PYMT FP 26/09/25 10    04151400308249000N,20.0,debit,transfer_p2p,transfers,Named-person Faster Payment.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
463,v4_unmatched_plaid,plaid,Next Retail,Refund from Next Retail Ltd,25.0,credit,refund_received,income_other,Credit explicitly Refund from Next Retail Ltd.,yes,TRANSFER_IN_OTHER,unclassified_transfer,unclassified,retail_finance_repayment,credit_loan_repayments,T4_dictionary,no,no,no,no,refund_received,income_other,gemini_sonnet_agree,yes,refund_received,refund_received,refund_received,refund_received,refund_received
464,v4_unmatched_plaid,plaid,Mr Adam Wakefield,Mr Adam Wakefield Brian,25.0,debit,transfer_p2p,transfers,Named-person Faster Payment.,yes,TRANSFER_OUT_OTHER,unclassified_transfer,unclassified,transfer_p2p,transfers,T4_dictionary,no,yes,no,yes,transfer_p2p,transfers,gemini_sonnet_agree,yes,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p,transfer_p2p
465,v4_unmatched_plaid,plaid,A M Bensons Limite,A M BENSONS LIMITE,9.59,debit,groceries_specialist,groceries_household_essentials,A M Bensons Ltd is a Barton-upon-Humber butcher (SIC 47220).,no,FOOD_RETAIL_GROCERIES,groceries,groceries_household_essentials,groceries,groceries_household_essentials,T6_native_fallback,no,no,yes,yes,unclassified_other,unclassified,opus_tiebreak,no,convenience_store,unclassified_other,unclassified_other,groceries_specialist,groceries
466,v4_unmatched_plaid,plaid,Airtime Halifax,AIRTIME HALIFAX,20.25,debit,days_out,entertainment_leisure,"OVERRIDE mobile_phone_contract. Airtime Halifax is a trampoline park (SIC 93199), not mobile airtime. Native telecoms is a false friend.",yes,RENT_AND_UTILITIES_TELECOMMUNICATIONS,mobile_phone_contract,utilities_household_bills,mobile_phone_contract,utilities_household_bills,T6_native_fallback,no,no,no,no,mobile_phone_contract,utilities_household_bills,opus_tiebreak,no,days_out,unclassified_other,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract
467,v4_unmatched_plaid,plaid,B&Q,B&Q MARKETPLACE,19.91,debit,home_improvement,home_garden,B&Q Marketplace DIY debit.,yes,GENERAL_MERCHANDISE_FURNITURE_AND_HARDWARE,home_accessories,home_garden,home_improvement,home_garden,T4_dictionary,no,yes,yes,yes,home_improvement,home_garden,gemini_sonnet_agree,yes,home_improvement,home_improvement,home_improvement,home_improvement,home_improvement
468,v4_unmatched_plaid,plaid,Nitromonthly,DISCORD* NITROMONT,7.5,debit,online_services,digital_subscriptions_services,"OVERRIDE streaming. DISCORD* NITROMONT is Discord Nitro (social platform), not media streaming.",yes,GENERAL_SERVICES_OTHER_SERVICES,business_services,business_self_employment,business_services,business_self_employment,T6_native_fallback,no,no,no,no,online_services,digital_subscriptions_services,gemini_sonnet_agree,yes,online_services,online_services,online_services,streaming,streaming
469,v4_unmatched_plaid,plaid,Amazon,5061 15JUN25      AMAZON* 878F91FG5 LONDON GB,5.99,debit,marketplace_amazon,general_retail_marketplaces,Amazon debit.,established,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES,marketplace_general,general_retail_marketplaces,marketplace_amazon,general_retail_marketplaces,T4_dictionary,no,yes,yes,yes,marketplace_amazon,general_retail_marketplaces,gemini_sonnet_agree,yes,marketplace_amazon,marketplace_amazon,marketplace_amazon,,
